"Yes","是","module","Magento_Downloadable"
"No","否","module","Magento_Downloadable"
"Use config","用户配置","module","Magento_Downloadable"
"Upload File","上传文件","module","Magento_Downloadable"
"URL","URL","module","Magento_Downloadable"
"attachment","附件","module","Magento_Downloadable"
"inline","行内","module","Magento_Downloadable"
"Pending","待定","module","Magento_Downloadable"
"Invoiced","开票","module","Magento_Downloadable"
"To enable the option set the weight to no","以启用该选项将设置为 no 的重量","module","Magento_Downloadable"
"Is this downloadable Product?","这是可下载的产品吗?","module","Magento_Downloadable"
"Links","链接","module","Magento_Downloadable"
"Title","标题","module","Magento_Downloadable"
"Links can be purchased separately","可以单独购买链接","module","Magento_Downloadable"
"Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.","字母数字、 破折号和下划线字符建议的文件名。不正确的字符替换为 _。","module","Magento_Downloadable"
"Add Link","添加链接","module","Magento_Downloadable"
"Price","价格","module","Magento_Downloadable"
"File","文件","module","Magento_Downloadable"
"Sample","示例","module","Magento_Downloadable"
"Shareable","可共享","module","Magento_Downloadable"
"Max. Downloads","最大值。下载","module","Magento_Downloadable"
"Samples","样本","module","Magento_Downloadable"
"Use Default Value","Use Default Value","module","Magento_Downloadable"
"sample","示例","module","Magento_Downloadable"
"Is this a downloadable Product?","这是一个可下载的产品吗？","module","Magento_Downloadable"
"Add links to your product files here.","将链接添加到您的产品文件在这里。","module","Magento_Downloadable"
"[STORE VIEW]","[STORE VIEW]","module","Magento_Downloadable"
"[GLOBAL]","[GLOBAL]","module","Magento_Downloadable"
"Sort Order","排序","module","Magento_Downloadable"
"Attach File or Enter Link","附加文件或输入链接","module","Magento_Downloadable"
"Sort Variations","排序变量","module","Magento_Downloadable"
"Browse Files...","浏览文件。。。","module","Magento_Downloadable"
"Delete","删除","module","Magento_Downloadable"
"Add product preview files here.","添加产品预览文件在这里。","module","Magento_Downloadable"
"SKU","SKU","module","Magento_Downloadable"
"U","U","module","Magento_Downloadable"
"Select all","选择全部","module","Magento_Downloadable"
"Unselect all","取消全选","module","Magento_Downloadable"
"Availability","库存","module","Magento_Downloadable"
"In stock","有货","module","Magento_Downloadable"
"Out of stock","缺货","module","Magento_Downloadable"
"Go to <a href=""%1"">My Downloadable Products</a>","去 <a href=""%1""> 我可下载的产品</a>","module","Magento_Downloadable"
"Downloadable Products","可下载的产品","module","Magento_Downloadable"
"Order #","订单 #","module","Magento_Downloadable"
"Date","日期","module","Magento_Downloadable"
"Status","状态","module","Magento_Downloadable"
"Remaining Downloads","剩余的下载","module","Magento_Downloadable"
"View Order","查看订单","module","Magento_Downloadable"
"Start Download","开始下载","module","Magento_Downloadable"
"You have not purchased any downloadable products yet.","您还没有购买任何可下载的产品。","module","Magento_Downloadable"
"Back","后退","module","Magento_Downloadable"
"download","下载","module","Magento_Downloadable"
"Gift Message","礼品消息","module","Magento_Downloadable"
"From:","从：","module","Magento_Downloadable"
"To:","至：","module","Magento_Downloadable"
"Message:","消息：","module","Magento_Downloadable"
"Product Name","产品名称","module","Magento_Downloadable"
"Qty","数量","module","Magento_Downloadable"
"Subtotal","小计","module","Magento_Downloadable"
"Discount Amount","折扣金额","module","Magento_Downloadable"
"Row Total","行总计","module","Magento_Downloadable"
"Qty Invoiced","开票数量","module","Magento_Downloadable"
"Ordered","订购","module","Magento_Downloadable"
"Shipped","发货","module","Magento_Downloadable"
"Canceled","取消","module","Magento_Downloadable"
"Refunded","退款","module","Magento_Downloadable"
"Configured attribute selected option data providers should implement
                GetAttributeSelectedOptionInterface","Configured attribute selected option data providers should implement
                GetAttributeSelectedOptionInterface","module","Magento_EavGraphQl"
"Configured attribute data providers should implement GetAttributeValueInterface","Configured attribute data providers should implement GetAttributeValueInterface","module","Magento_EavGraphQl"
"Configured attribute data providers should implement GetAttributesFormInterface","Configured attribute data providers should implement GetAttributesFormInterface","module","Magento_EavGraphQl"
"Entity ""%entity"" could not be found.","Entity ""%entity"" could not be found.","module","Magento_EavGraphQl"
"Attribute code ""%code"" could not be found.","Attribute code ""%code"" could not be found.","module","Magento_EavGraphQl"
"Configured attribute data providers should implement GetAttributeDataInterface","Configured attribute data providers should implement GetAttributeDataInterface","module","Magento_EavGraphQl"
"Configured attribute selected option data providers should implement
                    GetAttributeSelectedOptionInterface","Configured attribute selected option data providers should implement
                    GetAttributeSelectedOptionInterface","module","Magento_EavGraphQl"
"""Entity type should be specified","""Entity type should be specified","module","Magento_EavGraphQl"
"""Attribute code should be specified","""Attribute code should be specified","module","Magento_EavGraphQl"
"Required parameter ""%1"" of type string.","Required parameter ""%1"" of type string.","module","Magento_EavGraphQl"
"Form ""%form"" could not be found.","Form ""%form"" could not be found.","module","Magento_EavGraphQl"
"Required parameters ""attribute_code"" and ""entity_type"" of type String.","Required parameters ""attribute_code"" and ""entity_type"" of type String.","module","Magento_EavGraphQl"
"The attribute_code is required to retrieve the metadata","The attribute_code is required to retrieve the metadata","module","Magento_EavGraphQl"
"The entity_type is required to retrieve the metadata","The entity_type is required to retrieve the metadata","module","Magento_EavGraphQl"
"Attribute code %1 of entity type %2 not configured to have a type.","Attribute code %1 of entity type %2 not configured to have a type.","module","Magento_EavGraphQl"
"Invalid entity_type specified: %1","指定的无效 entity_type: %1","module","Magento_EavGraphQl"
"Missing %1 for the input %2.","Missing %1 for the input %2.","module","Magento_EavGraphQl"
"Cannot filter by ""%filter"" as that field does not belong to ""%entity"".","Cannot filter by ""%filter"" as that field does not belong to ""%entity"".","module","Magento_EavGraphQl"
"Cannot resolve EAV type","Cannot resolve EAV type","module","Magento_EavGraphQl"
"Attribute Properties","属性设置","module","Magento_Eav"
"Default Label","默认标签","module","Magento_Eav"
"Default label","默认标签","module","Magento_Eav"
"Attribute Code","属性代码","module","Magento_Eav"
"This is used internally. Make sure you don't use spaces or more than %1 symbols.","这是在内部使用。确保你不要使用空格或超过1%的符号。","module","Magento_Eav"
"Catalog Input Type for Store Owner","店主的目录输入类型","module","Magento_Eav"
"Values Required","必选值","module","Magento_Eav"
"Default Value","默认值","module","Magento_Eav"
"Unique Value","独特价值","module","Magento_Eav"
"Unique Value (not shared with other products)","(不能与其他产品共享) 的唯一值","module","Magento_Eav"
"Not shared with other products.","不能与其他产品共享。","module","Magento_Eav"
"Input Validation for Store Owner","输入商店所有者的验证信息","module","Magento_Eav"
"Required","必填","module","Magento_Eav"
"Yes","是","module","Magento_Eav"
"No","否","module","Magento_Eav"
"System","系统","module","Magento_Eav"
"None","无","module","Magento_Eav"
"Decimal Number","十进制数","module","Magento_Eav"
"Integer Number","整数","module","Magento_Eav"
"Email","电子邮件","module","Magento_Eav"
"URL","URL","module","Magento_Eav"
"Letters","字母","module","Magento_Eav"
"Letters (a-z, A-Z) or Numbers (0-9)","字母 (a 到 z、 A 到 Z) 或数字 (0-9)","module","Magento_Eav"
"Text Editor input type requires WYSIWYG to be enabled in Stores > Configuration > Content Management.","Text Editor input type requires WYSIWYG to be enabled in Stores > Configuration > Content Management.","module","Magento_Eav"
"Input type ""%value%"" not found in the input types list.","""%value%""在输入的类型列表中未找到的输入的类型。","module","Magento_Eav"
"Attribute object is undefined","未定义的属性对象","module","Magento_Eav"
"Entity object is undefined","是未定义的实体对象","module","Magento_Eav"
"""%1"" invalid type entered.","""%1""输入的类型无效。","module","Magento_Eav"
"""%1"" contains non-alphabetic or non-numeric characters.","""%1""中包含非字母或非数字字符。","module","Magento_Eav"
"""%1"" is an empty string.","""%1""是一个空字符串。","module","Magento_Eav"
"""%1"" contains non-numeric characters.","""%1""包含非数字字符。","module","Magento_Eav"
"""%1"" contains non-alphabetic characters.","""%1""中包含非字母字符。","module","Magento_Eav"
"""%1"" is not a valid email address.","""%1""不是一个有效的电子邮件地址。","module","Magento_Eav"
"""%1"" is not a valid hostname.","""%1""不是一个有效的主机名。","module","Magento_Eav"
"""%1"" uses too many characters.","""%1""使用太多的字符。","module","Magento_Eav"
"'%value%' looks like an IP address, which is not an acceptable format.","'%value%' 看上去像一个 IP 地址，不是一种可接受的格式。","module","Magento_Eav"
"'%value%' looks like a DNS hostname but contains a dash in an invalid position.","'%value%' 看上去像一个 DNS 主机名，但包含一个破折号在无效的位置。","module","Magento_Eav"
"'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.","% '看起来像一个DNS主机名，但是我们无法将它与TLD ' % TLD % '的主机名模式相匹配。","module","Magento_Eav"
"'%value%' looks like a DNS hostname but cannot extract TLD part.","'%value%' 看上去像一个 DNS 主机名，但不能提取 TLD 部分。","module","Magento_Eav"
"'%value%' does not look like a valid local network name.","'%value%' 不像一个有效的本地网络名称。","module","Magento_Eav"
"'%value%' looks like a local network name, which is not an acceptable format.","'%value%' 看上去像一个本地网络名称，不是一种可接受的格式。","module","Magento_Eav"
"'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.","'%value%' 似乎是一个 DNS 主机名，但不能解码的给定的 punycode 符号。","module","Magento_Eav"
"""%1"" is not a valid URL.","""%1""不是一个有效的 URL。","module","Magento_Eav"
"""%1"" is not a valid date.","""%1""不是一个有效的日期。","module","Magento_Eav"
"""%1"" does not fit the entered date format.","“% 1”不符合输入日期格式。","module","Magento_Eav"
"""%1"" is a required value.","“%1”必填。","module","Magento_Eav"
"Please enter a valid date between %1 and %2 at %3.","请在% 1和% 2之间输入有效日期。","module","Magento_Eav"
"Please enter a valid date equal to or greater than %1 at %2.","请输入一个有效的日期等于或大于 %1 在 %2。","module","Magento_Eav"
"Please enter a valid date less than or equal to %1 at %2.","请输入较少或等于 %1 在 %2 有效日期。","module","Magento_Eav"
"""%1"" is not a valid file extension.","""%1""不是一个有效的文件扩展名。","module","Magento_Eav"
"""%1"" is not a valid file.","""%1""不是一个有效的文件。","module","Magento_Eav"
"""%1"" exceeds the allowed file size.","""%1""超出了允许的文件大小。","module","Magento_Eav"
"""%1"" is not a valid image format","""%1""不是一种有效的图像格式","module","Magento_Eav"
"""%1"" width exceeds allowed value of %2 px.","“% 1”的宽度超过允许的% 2像素。","module","Magento_Eav"
"""%1"" height exceeds allowed value of %2 px.","“% 1”的高度超过允许的% 2像素。","module","Magento_Eav"
"""%1"" cannot contain more than %2 lines.","""%1""不能包含超过 %2 行。","module","Magento_Eav"
"Attribute %1 does not contain option with Id %2","Attribute %1 does not contain option with Id %2","module","Magento_Eav"
"""%1"" length must be equal or greater than %2 characters.","""%1""长度必须等于或大于 %2 个字符。","module","Magento_Eav"
"""%1"" length must be equal or less than %2 characters.","""%1""长度必须等于或小于 %2 字符。","module","Magento_Eav"
"The attribute group doesn't belong to the provided attribute set.","The attribute group doesn't belong to the provided attribute set.","module","Magento_Eav"
"The attributeGroup can't be saved.","The attributeGroup can't be saved.","module","Magento_Eav"
"The group with the ""%1"" ID doesn't exist. Verify the ID and try again.","The group with the ""%1"" ID doesn't exist. Verify the ID and try again.","module","Magento_Eav"
"The attribute group with id ""%1"" can't be deleted.","The attribute group with id ""%1"" can't be deleted.","module","Magento_Eav"
"The AttributeSet with a ""%1"" ID doesn't exist. Verify the attributeSet and try again.","The AttributeSet with a ""%1"" ID doesn't exist. Verify the attributeSet and try again.","module","Magento_Eav"
"The attribute set ID is incorrect. Verify the ID and try again.","The attribute set ID is incorrect. Verify the ID and try again.","module","Magento_Eav"
"The attribute group doesn't belong to the attribute set.","The attribute group doesn't belong to the attribute set.","module","Magento_Eav"
"The ""%1"" attribute set wasn't found. Verify and try again.","The ""%1"" attribute set wasn't found. Verify and try again.","module","Magento_Eav"
"The ""%1"" attribute wasn't found in the ""%2"" attribute set. Enter the attribute and try again.","The ""%1"" attribute wasn't found in the ""%2"" attribute set. Enter the attribute and try again.","module","Magento_Eav"
"The system attribute can't be deleted.","The system attribute can't be deleted.","module","Magento_Eav"
"The attribute can't be saved.","The attribute can't be saved.","module","Magento_Eav"
"The attribute with a ""%1"" attributeCode doesn't exist. Verify the attribute and try again.","The attribute with a ""%1"" attributeCode doesn't exist. Verify the attribute and try again.","module","Magento_Eav"
"The attribute can't be deleted.","The attribute can't be deleted.","module","Magento_Eav"
"The attribute with a ""%1"" ID doesn't exist. Verify the attribute and try again.","The attribute with a ""%1"" ID doesn't exist. Verify the attribute and try again.","module","Magento_Eav"
"The attribute set couldn't be saved due to an error. Verify your information and try again. If the error persists, please try again later.","The attribute set couldn't be saved due to an error. Verify your information and try again. If the error persists, please try again later.","module","Magento_Eav"
"The default attribute set can't be deleted.","The default attribute set can't be deleted.","module","Magento_Eav"
"The attribute set couldn't be deleted due to an error. Try again — if the error persists, please try again later.","The attribute set couldn't be deleted due to an error. Try again 鈥?if the error persists, please try again later.","module","Magento_Eav"
"Invalid entity_type specified: %1","指定的无效 entity_type: %1","module","Magento_Eav"
"Entity is not initialized","实体是未初始化","module","Magento_Eav"
"This parameter is unknown. Verify and try again.","This parameter is unknown. Verify and try again.","module","Magento_Eav"
"Unique constraint violation found","发现唯一约束违例","module","Magento_Eav"
"The attribute code '%1' is reserved by system. Please try another attribute code","属性代码 '%1' 是系统保留的。请尝试另一个属性代码","module","Magento_Eav"
"The default decimal value is invalid. Verify the value and try again.","The default decimal value is invalid. Verify the value and try again.","module","Magento_Eav"
"The default date is invalid. Verify the date and try again.","The default date is invalid. Verify the date and try again.","module","Magento_Eav"
"Do not change entity type.","Do not change entity type.","module","Magento_Eav"
"The entity supplied is invalid. Verify the entity and try again.","The entity supplied is invalid. Verify the entity and try again.","module","Magento_Eav"
"The ""%1"" backend model is invalid. Verify the backend model and try again.","The ""%1"" backend model is invalid. Verify the backend model and try again.","module","Magento_Eav"
"Source model ""%1"" not found for attribute ""%2""","源模型找不到属性""%2""""%1""","module","Magento_Eav"
"The ""%1"" attribute value is empty. Set the attribute and try again.","The ""%1"" attribute value is empty. Set the attribute and try again.","module","Magento_Eav"
"The value of the ""%1"" attribute isn't unique. Set a unique value and try again.","The value of the ""%1"" attribute isn't unique. Set a unique value and try again.","module","Magento_Eav"
"Invalid date","无效的日期","module","Magento_Eav"
"The attribute option label is empty. Enter the value and try again.","The attribute option label is empty. Enter the value and try again.","module","Magento_Eav"
"Admin store attribute option label ""%1"" is already exists.","Admin store attribute option label ""%1"" is already exists.","module","Magento_Eav"
"The option id is empty. Enter the value and try again.","The option id is empty. Enter the value and try again.","module","Magento_Eav"
"The '%1' attribute doesn't include an option id '%2'.","The '%1' attribute doesn't include an option id '%2'.","module","Magento_Eav"
"Admin store attribute option label '%1' is already exists.","Admin store attribute option label '%1' is already exists.","module","Magento_Eav"
"The ""%1"" attribute can't be saved.","The ""%1"" attribute can't be saved.","module","Magento_Eav"
"The attribute code is empty. Enter the code and try again.","The attribute code is empty. Enter the code and try again.","module","Magento_Eav"
"The options for ""%1"" attribute can't be loaded.","The options for ""%1"" attribute can't be loaded.","module","Magento_Eav"
"The ""%1"" attribute doesn't include an option with ""%2"" ID.","The ""%1"" attribute doesn't include an option with ""%2"" ID.","module","Magento_Eav"
"The ""%1"" attribute doesn't work with options.","The ""%1"" attribute doesn't work with options.","module","Magento_Eav"
"The entity attribute with the ""%1"" ID isn't found. Reset the attribute and try again.","The entity attribute with the ""%1"" ID isn't found. Reset the attribute and try again.","module","Magento_Eav"
"The attribute set name is empty. Enter the name and try again.","The attribute set name is empty. Enter the name and try again.","module","Magento_Eav"
"A ""%1"" attribute set name already exists. Create a new name and try again.","A ""%1"" attribute set name already exists. Create a new name and try again.","module","Magento_Eav"
"No options found.","没有找到选项。","module","Magento_Eav"
"label","标签","module","Magento_Eav"
"The entity supplied to collection is invalid. Verify the entity and try again.","The entity supplied to collection is invalid. Verify the entity and try again.","module","Magento_Eav"
"The object wasn't added because it's invalid. To continue, enter a valid object and try again.","The object wasn't added because it's invalid. To continue, enter a valid object and try again.","module","Magento_Eav"
"Invalid attribute identifier for filter (%1)","筛选器 (%1) 无效的属性标识符","module","Magento_Eav"
"The ""%1"" attribute requested is invalid. Verify the attribute and try again.","The ""%1"" attribute requested is invalid. Verify the attribute and try again.","module","Magento_Eav"
"Joint field or attribute expression with this alias is already declared","已经声明了使用该别名的联合字段或属性表达式","module","Magento_Eav"
"Invalid alias, already exists in joint attributes","无效的别名，已经存在于联合属性","module","Magento_Eav"
"The foreign key is invalid. Verify the foreign key and try again.","The foreign key is invalid. Verify the foreign key and try again.","module","Magento_Eav"
"The entity type is invalid. Verify the entity type and try again.","The entity type is invalid. Verify the entity type and try again.","module","Magento_Eav"
"The attribute type is invalid. Verify the attribute type and try again.","The attribute type is invalid. Verify the attribute type and try again.","module","Magento_Eav"
"A joined field with this alias is already declared.","已声明此别名的联合的字段。","module","Magento_Eav"
"Invalid joint fields","无效的联合字段","module","Magento_Eav"
"A joint field with a ""%1"" alias is already declared.","A joint field with a ""%1"" alias is already declared.","module","Magento_Eav"
"A header row is missing for an attribute. Verify the header row and try again.","A header row is missing for an attribute. Verify the header row and try again.","module","Magento_Eav"
"The ""%1"" attribute name is invalid. Reset the name and try again.","The ""%1"" attribute name is invalid. Reset the name and try again.","module","Magento_Eav"
"Invalid character encountered in increment ID: %1","在增量 ID 中遇到无效字符: %1","module","Magento_Eav"
"The current module pathname is undefined.","当前模块路径名是未定义的。","module","Magento_Eav"
"The current module EAV entity is undefined.","当前模块 EAV 实体是未定义的。","module","Magento_Eav"
"The form code is not defined.","未定义的表格代码。","module","Magento_Eav"
"The entity instance is not defined.","未定义的实体实例。","module","Magento_Eav"
"The form type is invalid. Reset the type and try again.","The form type is invalid. Reset the type and try again.","module","Magento_Eav"
"The EAV attribute is invalid. Verify the attribute and try again.","The EAV attribute is invalid. Verify the attribute and try again.","module","Magento_Eav"
"Attribute with the same code","使用相同的代码属性","module","Magento_Eav"
"The default option isn't defined. Set the option and try again.","The default option isn't defined. Set the option and try again.","module","Magento_Eav"
"The storefront label is not defined.","不定义该店面的标签。","module","Magento_Eav"
"Attribute group with same code already exist. Please rename ""%1"" group","属性组相同的代码已经存在。请重命名""%1""组","module","Magento_Eav"
"Form Element with the same attribute","具有相同的属性表单元素","module","Magento_Eav"
"Form Fieldset with the same code","表单字段使用相同的代码","module","Magento_Eav"
"Form Type with the same code","使用相同的代码的表单类型","module","Magento_Eav"
"The value of attribute ""%1"" is invalid.","""%1""属性的值是无效的。","module","Magento_Eav"
"Attribute code ""%1"" is invalid. Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Attribute code ""%1"" is invalid. Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","module","Magento_Eav"
"An attribute code must not be less than %1 and more than %2 characters.","属性代码不得小于 %1, 且不能超过%2 字符。","module","Magento_Eav"
"""%1"" prefix is reserved by the system and cannot be used in attribute code names.","""%1"" prefix is reserved by the system and cannot be used in attribute code names.","module","Magento_Eav"
"The entity ID is incorrect. Verify the ID and try again.","The entity ID is incorrect. Verify the ID and try again.","module","Magento_Eav"
"The attribute group ID is incorrect. Verify the ID and try again.","The attribute group ID is incorrect. Verify the ID and try again.","module","Magento_Eav"
"Attribute with ID: ""%1"" does not exist","Id 为""%1""的属性不存在。","module","Magento_Eav"
"""%field"" value is required to create an attribute","""%field"" value is required to create an attribute","module","Magento_Eav"
"""%field"" value is required to create an attribute option","""%field"" value is required to create an attribute option","module","Magento_Eav"
"AttributeSet does not exist.","属性集不存在。","module","Magento_Eav"
"hello","你好","module","Magento_Eav"
"Some internal exception message.","一些内部异常消息。","module","Magento_Eav"
"The value of attribute not valid","属性无效的值","module","Magento_Eav"
"Mapper %1 should implement %2","Mapper %1 should implement %2","module","Magento_Elasticsearch7"
"The search failed because of a search engine misconfiguration.","The search failed because of a search engine misconfiguration.","module","Magento_Elasticsearch7"
"There is no such data mapper ""%1"" for interface %2","没有接口 %2 的数据映射器 ""%1""","module","Magento_Elasticsearch"
"Data mapper ""%1"" must implement interface %2","数据映射器 ""%1"" 必须实现接口%2","module","Magento_Elasticsearch"
"The search failed because of a search engine misconfiguration.","The search failed because of a search engine misconfiguration.","module","Magento_Elasticsearch"
"Could not ping search engine: %1","不能 ping 搜索引擎: %1","module","Magento_Elasticsearch"
"Value for the field ""%1"" was not saved because of the incorrect format.","Value for the field ""%1"" was not saved because of the incorrect format.","module","Magento_Elasticsearch"
"Created indexer handler must be instance of %1.","Created indexer handler must be instance of %1.","module","Magento_Elasticsearch"
"Add New Template","添加新模板","module","Magento_Email"
"Transactional Emails","交易邮件","module","Magento_Email"
"Back","后退","module","Magento_Email"
"Reset","重置","module","Magento_Email"
"Delete Template","删除模板","module","Magento_Email"
"Convert to Plain Text","转换为纯文本","module","Magento_Email"
"Return Html Version","返回 Html 版本","module","Magento_Email"
"Preview Template","预览模板","module","Magento_Email"
"Save Template","保存模板","module","Magento_Email"
"Load Template","加载模板","module","Magento_Email"
"Edit Email Template","编辑电子邮件模板","module","Magento_Email"
"New Email Template","新电子邮件模板","module","Magento_Email"
"Default Config","默认配置","module","Magento_Email"
"Template Information","模板信息","module","Magento_Email"
"Currently Used For","目前用于","module","Magento_Email"
"Template Name","模板名称","module","Magento_Email"
"Template Subject","模板主题","module","Magento_Email"
"Insert Variable...","插入变量。。。","module","Magento_Email"
"Template Content","模板内容","module","Magento_Email"
"Template Styles","模板中的样式","module","Magento_Email"
"Preview","预览","module","Magento_Email"
"Unknown","未知","module","Magento_Email"
"You deleted the email template.","你删除了电子邮件模板。","module","Magento_Email"
"The email template is currently being used.","当前正在使用的电子邮件模板。","module","Magento_Email"
"We can't delete email template data right now. Please review log and try again.","我们现在不能删除电子邮件模板数据。请检查日志并再试一次。","module","Magento_Email"
"We can't find an email template to delete.","我们找不到要删除的电子邮件模板。","module","Magento_Email"
"Edit Template","编辑模板","module","Magento_Email"
"Edit System Template","编辑系统模板","module","Magento_Email"
"New Template","新建模板","module","Magento_Email"
"New System Template","新系统模板","module","Magento_Email"
"Email Templates","邮件模板","module","Magento_Email"
"Email Preview","电子邮件预览","module","Magento_Email"
"An error occurred. The email template can not be opened for preview.","发生了一个错误。不能打开电子邮件模板预览。","module","Magento_Email"
"This email template no longer exists.","此电子邮件模板不再存在。","module","Magento_Email"
"You saved the email template.","你保存了电子邮件模板。","module","Magento_Email"
"The design config needs an area and a store. Verify that both are set and try again.","The design config needs an area and a store. Verify that both are set and try again.","module","Magento_Email"
"NONE","无","module","Magento_Email"
"PLAIN","PLAIN","module","Magento_Email"
"LOGIN","登录","module","Magento_Email"
"None","无","module","Magento_Email"
"SSL","SSL","module","Magento_Email"
"TLS","TLS","module","Magento_Email"
"Sendmail","Sendmail","module","Magento_Email"
"SMTP","SMTP","module","Magento_Email"
"%1","1%","module","Magento_Email"
"Template Variables","模板变量","module","Magento_Email"
"Please enter a template name.","请输入模板的名称。","module","Magento_Email"
"Duplicate Of Template Name","模板名称重复","module","Magento_Email"
"Invalid transactional email code: %1","无效的电子邮件交易代码: %1","module","Magento_Email"
"Requested invalid store ""%1""","要求无效的商店""%1""","module","Magento_Email"
"Contents of %1 could not be loaded or is empty","Contents of %1 could not be loaded or is empty","module","Magento_Email"
"""file"" parameter must be specified","必须指定""文件""参数","module","Magento_Email"
"Contents of the specified CSS file could not be loaded or is empty","Contents of the specified CSS file could not be loaded or is empty","module","Magento_Email"
"""file"" parameter must be specified and must not be empty","""文件""参数必须指定，并且不能为空","module","Magento_Email"
"Design params must be set before calling this method","调用此方法之前，必须设置设计参数","module","Magento_Email"
"<pre> %1 </pre>","<pre>%1</pre>","module","Magento_Email"
"CSS inlining error:","CSS 行内错误:","module","Magento_Email"
"Error filtering template: %s","错误过滤模板:% s","module","Magento_Email"
"We're sorry, an error has occurred while generating this content.","很抱歉, 生成此内容时发生错误。","module","Magento_Email"
"Invalid sender data","无效发件人数据","module","Magento_Email"
"Unable to send mail. Please try again later.","Unable to send mail. Please try again later.","module","Magento_Email"
"Title","标题","module","Magento_Email"
"expectedResult","expectedResult","module","Magento_Email"
"Load Default Template","加载默认模板","module","Magento_Email"
"Template","模板","module","Magento_Email"
"Are you sure you want to strip tags?","你确定你想要去除标签?","module","Magento_Email"
"Are you sure you want to delete this template?","是否确实要删除此模板?","module","Magento_Email"
"The template did not load. Please review the log for details.","未加载该模板。请查看日志的详细信息。","module","Magento_Email"
"Change Encryption Key","更改加密密钥","module","Magento_EncryptionKey"
"Encryption Key","加密密钥","module","Magento_EncryptionKey"
"New Encryption Key","新的加密密钥","module","Magento_EncryptionKey"
"The encryption key is used to protect passwords and other sensitive data.","加密密钥用于保护密码和其他敏感数据。","module","Magento_EncryptionKey"
"Auto-generate a Key","自动生成密钥","module","Magento_EncryptionKey"
"No","否","module","Magento_EncryptionKey"
"Yes","是","module","Magento_EncryptionKey"
"The generated key will be displayed after changing.","生成的密钥将在更改后显示。","module","Magento_EncryptionKey"
"New Key","新的密钥","module","Magento_EncryptionKey"
"Deployment configuration file is not writable.","部署配置文件不可写。","module","Magento_EncryptionKey"
"Please enter an encryption key.","请输入加密密钥。","module","Magento_EncryptionKey"
"The encryption key has been changed.","加密密钥已被更改。","module","Magento_EncryptionKey"
"This is your new encryption key: %1. Be sure to write it down and take good care of it!","这是你新的加密密钥︰ %1。一定要写下来并保存好 ！","module","Magento_EncryptionKey"
"Copyright &copy; %1 Adobe. All rights reserved.","Copyright &copy; %1 Adobe. All rights reserved.","module","Magento_Enterprise"
"Adobe Commerce","Adobe Commerce","module","Magento_Enterprise"
"ver. %1","%1 版","module","Magento_Enterprise"
"Adobe Commerce Admin Panel","Adobe Commerce Admin Panel","module","Magento_Enterprise"
"For some reason we can't retrieve tracking info right now.","出于某种原因，我们无法检索跟踪信息现在。","module","Magento_Fedex"
"Can't convert a shipping cost from ""%1-%2"" for FedEx carrier.","Can't convert a shipping cost from ""%1-%2"" for FedEx carrier.","module","Magento_Fedex"
"Europe First Priority","欧洲第一优先","module","Magento_Fedex"
"1 Day Freight","1 天货运","module","Magento_Fedex"
"2 Day Freight","2 天货运","module","Magento_Fedex"
"2 Day","2 天","module","Magento_Fedex"
"2 Day AM","2 日上午","module","Magento_Fedex"
"3 Day Freight","3 天货运","module","Magento_Fedex"
"Express Saver","表示保护程序","module","Magento_Fedex"
"Ground","Ground","module","Magento_Fedex"
"First Overnight","第一夜","module","Magento_Fedex"
"Home Delivery","送货上门","module","Magento_Fedex"
"International Economy","国际经济","module","Magento_Fedex"
"Intl Economy Freight","国际经济货运","module","Magento_Fedex"
"International First","国际第一","module","Magento_Fedex"
"International Ground","国际地面","module","Magento_Fedex"
"International Priority","国际优先事项","module","Magento_Fedex"
"Intl Priority Freight","国际优先货运","module","Magento_Fedex"
"Priority Overnight","隔夜优先","module","Magento_Fedex"
"Smart Post","智能的帖子","module","Magento_Fedex"
"Standard Overnight","标准的一夜","module","Magento_Fedex"
"Freight","运输","module","Magento_Fedex"
"National Freight","全国货运","module","Magento_Fedex"
"Regular Pickup","定期取货","module","Magento_Fedex"
"Request Courier","要求快递","module","Magento_Fedex"
"Drop Box","下拉框","module","Magento_Fedex"
"Business Service Center","商务服务中心","module","Magento_Fedex"
"Station","车站","module","Magento_Fedex"
"FedEx Envelope","联邦快递信封","module","Magento_Fedex"
"FedEx Pak","联邦快递包","module","Magento_Fedex"
"FedEx Box","联邦快递的盒子","module","Magento_Fedex"
"FedEx Tube","联邦快递管","module","Magento_Fedex"
"FedEx 10kg Box","联邦快递 10 公斤箱","module","Magento_Fedex"
"FedEx 25kg Box","联邦快递 25 公斤箱","module","Magento_Fedex"
"Your Packaging","您的包装","module","Magento_Fedex"
"Not Required","不是必需的","module","Magento_Fedex"
"Adult","成人","module","Magento_Fedex"
"Direct","直接","module","Magento_Fedex"
"Indirect","间接","module","Magento_Fedex"
"Pounds","英镑","module","Magento_Fedex"
"Kilograms","公斤","module","Magento_Fedex"
